FileName,EmoClass,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
MSP-PODCAST_2392_0454.wav,X,5.5,4.0,4.0,1338,Female,Train
MSP-PODCAST_0035_0089.wav,N,4.0,5.0,4.0,31,Male,Train
MSP-PODCAST_0172_0509.wav,N,5.0,4.2,4.6,71,Male,Train
MSP-PODCAST_0672_0019.wav,H,4.2,5.2,4.8,223,Female,Train
MSP-PODCAST_0760_0452.wav,N,4.0,3.0,4.9,211,Male,Train
MSP-PODCAST_0847_0030.wav,N,4.4,3.2,4.2,216,Male,Train
MSP-PODCAST_0160_0203.wav,H,6.0,5.75,5.916667,15,Male,Train
MSP-PODCAST_0900_0034.wav,N,4.6,4.2,5.2,634,Female,Train
MSP-PODCAST_0902_0082.wav,N,3.2,3.4,3.6,1222,Male,Train
MSP-PODCAST_0908_0100.wav,F,5.75,2.416667,5.083333,596,Female,Train
MSP-PODCAST_0912_0371.wav,N,4.2,3.4,4.0,488,Female,Train
MSP-PODCAST_0913_1862.wav,U,5.2,4.4,5.0,1222,Male,Train
MSP-PODCAST_0913_1919.wav,X,5.153846,2.692308,5.538462,1221,Male,Train
MSP-PODCAST_0917_0493.wav,N,5.2,4.4,5.6,266,Male,Train
MSP-PODCAST_2350_0565.wav,N,4.4,3.4,4.8,1244,Female,Train
MSP-PODCAST_2358_0006.wav,N,4.0,4.0,4.0,1294,Female,Train
MSP-PODCAST_0285_0035.wav,N,4.916667,4.75,4.583333,66,Male,Train
MSP-PODCAST_1358_0052_0028.wav,N,4.4,5.4,4.8,754,Male,Train
MSP-PODCAST_1390_0047_0009.wav,N,4.8,5.2,6.0,774,Male,Train
MSP-PODCAST_1391_0020_0014.wav,N,4.6,4.2,5.6,774,Male,Train
MSP-PODCAST_1391_0020_0015.wav,C,5.6,4.0,5.6,774,Male,Train
MSP-PODCAST_1413_0007_0012.wav,N,4.6,5.0,5.4,430,Female,Train
MSP-PODCAST_1421_0008.wav,N,4.6,4.6,5.2,784,Female,Train
MSP-PODCAST_1421_0168.wav,N,4.4,5.6,5.4,782,Male,Train
MSP-PODCAST_1455_0046.wav,X,5.2,4.0,5.0,775,Female,Train
MSP-PODCAST_1464_0019.wav,N,4.6,5.0,4.6,776,Female,Train
MSP-PODCAST_2394_0298.wav,N,3.0,5.0,4.0,1336,Female,Train
MSP-PODCAST_2398_0213.wav,H,4.0,3.0,5.0,480,Male,Train
MSP-PODCAST_0038_0107.wav,H,5.0,4.7,4.6,457,Male,Train
MSP-PODCAST_0082_0255.wav,D,3.272727,3.181818,3.727273,653,Male,Train
MSP-PODCAST_0084_0320.wav,H,5.4,4.6,5.2,37,Female,Train
MSP-PODCAST_0084_0600.wav,H,4.8,4.4,4.8,37,Female,Train
MSP-PODCAST_0241_0162.wav,N,5.2,3.8,4.4,64,Male,Train
MSP-PODCAST_0241_0268.wav,N,4.0,4.4,4.4,64,Male,Train
MSP-PODCAST_0257_0101.wav,N,3.4,4.4,3.8,194,Male,Train
MSP-PODCAST_0283_0047.wav,H,4.4,6.0,5.2,373,Female,Train
MSP-PODCAST_0422_0168.wav,D,3.9,2.6,4.5,41,Male,Train
MSP-PODCAST_0422_0236.wav,A,5.777778,2.166667,5.611111,40,Male,Train
MSP-PODCAST_2442_0007.wav,N,5.0,5.0,4.8,1458,Female,Train
MSP-PODCAST_2442_0077.wav,S,4.2,3.8,4.2,1456,Female,Train
MSP-PODCAST_2442_0098.wav,N,3.0,3.8,3.4,1458,Female,Train
MSP-PODCAST_2442_0169.wav,N,4.8,4.8,4.2,1455,Male,Train
MSP-PODCAST_2442_0233.wav,N,3.6,4.4,3.8,1456,Female,Train
MSP-PODCAST_2442_0269.wav,N,3.0,3.6,3.6,1456,Female,Train
MSP-PODCAST_2443_0011.wav,N,4.0,4.8,4.2,1460,Male,Train
MSP-PODCAST_2443_0185.wav,X,2.8,4.0,3.6,1450,Female,Train
MSP-PODCAST_2443_0200.wav,H,4.2,5.6,5.2,1463,Female,Train
MSP-PODCAST_2443_0221.wav,X,3.0,3.4,3.6,1463,Female,Train
MSP-PODCAST_2444_0047.wav,N,3.4,4.0,4.2,1464,Female,Train
MSP-PODCAST_2444_0124.wav,H,6.2,5.8,5.6,1464,Female,Train
MSP-PODCAST_2444_0195.wav,N,5.0,5.0,5.0,1464,Female,Train
MSP-PODCAST_2444_0202.wav,X,4.2,4.4,4.4,1464,Female,Train
MSP-PODCAST_0938_0290.wav,U,5.4,4.4,4.6,687,Male,Train
MSP-PODCAST_0939_0403.wav,C,4.8,2.4,5.0,686,Female,Train
MSP-PODCAST_0939_0409.wav,C,5.2,4.2,5.0,686,Female,Train
MSP-PODCAST_0941_0059.wav,C,3.4,2.6,4.6,687,Male,Train
MSP-PODCAST_0941_0352.wav,U,4.8,4.2,4.8,687,Male,Train
MSP-PODCAST_0943_0110.wav,H,4.545455,4.909091,4.727273,1225,Female,Train
MSP-PODCAST_2349_0280.wav,N,4.0,4.8,4.2,1257,Female,Train
MSP-PODCAST_2394_0384.wav,H,5.0,4.0,5.0,480,Male,Train
MSP-PODCAST_2399_0199.wav,N,5.0,5.0,4.0,480,Male,Train
MSP-PODCAST_0038_0496.wav,H,6.6,6.533333,5.933333,457,Male,Train
MSP-PODCAST_0042_0951.wav,D,5.625,1.6875,5.5,40,Male,Train
MSP-PODCAST_0099_0066.wav,H,6.111111,5.888889,6.055556,15,Male,Train
MSP-PODCAST_0103_0637.wav,N,3.0,2.833333,3.833333,275,Male,Train
MSP-PODCAST_0130_0249.wav,S,1.727273,3.818182,2.363636,84,Male,Train
MSP-PODCAST_0142_0161.wav,N,3.4,4.4,3.6,525,Male,Train
MSP-PODCAST_0145_0147.wav,C,4.615385,3.307692,4.384615,1691,Male,Train
MSP-PODCAST_0145_0156.wav,N,3.666667,3.833333,4.166667,1691,Male,Train
MSP-PODCAST_0171_0642.wav,N,2.8,3.6,3.2,118,Male,Train
MSP-PODCAST_0209_0123.wav,N,3.5,5.166667,4.666667,464,Male,Train
MSP-PODCAST_0214_0107.wav,N,3.230769,4.769231,3.769231,165,Female,Train
MSP-PODCAST_0230_0008.wav,N,3.4,5.0,4.6,88,Male,Train
MSP-PODCAST_0237_0281.wav,A,5.916667,2.166667,5.333333,219,Male,Train
MSP-PODCAST_0237_0522.wav,H,3.333333,5.0,4.5,220,Male,Train
MSP-PODCAST_0251_0929.wav,D,5.0,1.769231,5.461538,72,Male,Train
MSP-PODCAST_0264_0348.wav,D,2.846154,2.461538,3.923077,557,Male,Train
MSP-PODCAST_0269_0031.wav,N,3.2,3.6,3.6,77,Male,Train
MSP-PODCAST_0269_0508.wav,D,3.0,2.8,3.6,111,Male,Train
MSP-PODCAST_0280_0160.wav,N,3.4,4.0,4.2,240,Male,Train
MSP-PODCAST_0284_0210.wav,N,3.4,4.6,4.4,374,Female,Train
MSP-PODCAST_0284_0263.wav,N,4.4,4.0,4.2,374,Female,Train
MSP-PODCAST_0290_0312.wav,A,5.0,3.4,4.6,76,Male,Train
MSP-PODCAST_0302_0386.wav,N,3.0,4.8,4.2,402,Male,Train
MSP-PODCAST_0304_0708.wav,N,2.8,4.4,4.0,111,Male,Train
MSP-PODCAST_0764_0167.wav,N,1.8,4.0,3.8,429,Female,Train
MSP-PODCAST_0040_0035.wav,N,3.230769,3.769231,2.692308,422,Male,Train
MSP-PODCAST_0061_0077.wav,N,3.6,4.0,4.4,48,Male,Train
MSP-PODCAST_0061_0193.wav,N,2.6,3.8,3.8,48,Male,Train
MSP-PODCAST_0061_0236.wav,N,2.6,3.6,3.4,48,Male,Train
MSP-PODCAST_0099_0125.wav,H,5.2,4.8,5.4,191,Male,Train
MSP-PODCAST_0099_0217.wav,H,5.4,5.3,5.3,15,Male,Train
MSP-PODCAST_0099_0223.wav,H,5.666667,4.833333,5.0,15,Male,Train
MSP-PODCAST_0099_0225.wav,H,6.4,4.8,5.6,15,Male,Train
MSP-PODCAST_0099_0256.wav,H,4.8,6.2,4.6,192,Male,Train
MSP-PODCAST_0099_0500.wav,O,4.2,3.6,4.8,219,Male,Train
MSP-PODCAST_0099_0591.wav,N,3.0,4.4,3.4,15,Male,Train
MSP-PODCAST_0040_0072.wav,S,3.2,2.2,4.0,423,Male,Train
MSP-PODCAST_0187_0157.wav,H,4.692308,5.461538,4.769231,122,Male,Train
MSP-PODCAST_0251_0993.wav,N,3.6,3.8,3.8,41,Male,Train
MSP-PODCAST_0257_0083.wav,N,3.8,5.0,4.6,25,Female,Train
MSP-PODCAST_0345_0201.wav,N,4.2,5.6,4.6,390,Male,Train
MSP-PODCAST_0380_0211_0001.wav,N,3.2,3.8,3.8,183,Male,Train
MSP-PODCAST_0418_0184_0001.wav,H,5.583333,5.166667,5.0,40,Male,Train
MSP-PODCAST_0418_0191_0004.wav,N,4.6,3.8,5.0,135,Male,Train
MSP-PODCAST_0422_0520.wav,A,5.294118,2.529412,5.588235,136,Female,Train
MSP-PODCAST_0501_0068.wav,X,5.222222,2.777778,5.388889,1247,Female,Train
MSP-PODCAST_0725_0130_0001.wav,N,4.8,4.6,5.4,427,Male,Train
MSP-PODCAST_0040_0223.wav,N,2.75,3.666667,3.666667,425,Male,Train
MSP-PODCAST_0853_0144_0005.wav,C,4.833333,3.083333,4.75,318,Female,Train
MSP-PODCAST_0875_0010_0015.wav,N,4.6,3.8,5.0,623,Female,Train
MSP-PODCAST_0880_0054_0004.wav,X,3.4,3.6,4.0,604,Female,Train
MSP-PODCAST_0883_0135_0002.wav,H,5.5,5.0,4.833333,617,Female,Train
MSP-PODCAST_0895_0112.wav,N,5.6,4.4,5.4,499,Female,Train
MSP-PODCAST_2105_0753.wav,N,4.2,5.2,4.8,118,Male,Train
MSP-PODCAST_2350_0554.wav,A,6.4,1.8,6.0,1245,Female,Train
MSP-PODCAST_2350_0576.wav,A,6.2,1.4,6.0,1245,Female,Train
MSP-PODCAST_0099_0522.wav,U,5.6,4.3,5.4,15,Male,Train
MSP-PODCAST_0172_0428.wav,A,5.818182,3.636364,5.272727,70,Male,Train
MSP-PODCAST_0792_0735.wav,H,5.416667,5.5,5.5,41,Male,Train
MSP-PODCAST_0880_0039.wav,X,5.090909,5.181818,5.181818,603,Female,Train
MSP-PODCAST_1116_0132.wav,H,5.571429,6.142857,4.714286,1225,Female,Train
MSP-PODCAST_1187_0099.wav,H,6.2,6.3,5.9,1404,Female,Train
MSP-PODCAST_1524_0050_0015.wav,N,4.0,4.2,3.8,865,Female,Train
MSP-PODCAST_1526_0013_0017.wav,N,4.0,4.2,3.6,863,Female,Train
MSP-PODCAST_1542_0003_0083.wav,S,2.7,2.7,3.2,798,Male,Train
MSP-PODCAST_1542_0059_0030.wav,N,3.444444,3.666667,3.666667,804,Male,Train
MSP-PODCAST_1553_0024.wav,N,3.2,3.6,3.0,1678,Male,Train
MSP-PODCAST_1557_0055_0011.wav,N,4.4,3.2,5.2,846,Female,Train
MSP-PODCAST_1564_0023_0010.wav,N,5.2,5.0,5.2,1535,Female,Train
MSP-PODCAST_1581_0025_0004.wav,H,5.666667,5.8,5.666667,1020,Male,Train
MSP-PODCAST_1589_0009.wav,N,3.6,4.6,4.2,1000,Female,Train
MSP-PODCAST_1600_0002_0002.wav,H,5.181818,5.818182,5.272727,857,Female,Train
MSP-PODCAST_1600_0156_0003.wav,N,3.0,4.4,3.2,858,Female,Train
MSP-PODCAST_1601_0023_0001.wav,N,3.4,3.8,3.6,858,Female,Train
MSP-PODCAST_1602_0014.wav,X,5.0,4.0,5.0,998,Female,Train
MSP-PODCAST_1608_0016_0013.wav,H,5.055556,5.5,5.444444,853,Female,Train
MSP-PODCAST_1608_0069_0008.wav,H,5.733333,5.066667,5.4,853,Female,Train
MSP-PODCAST_1609_0002_0002.wav,N,4.0,5.0,4.2,848,Female,Train
MSP-PODCAST_1609_0006_0021.wav,N,4.0,4.8,4.2,849,Female,Train
MSP-PODCAST_1609_0007_0015.wav,X,5.0,5.2,5.4,850,Female,Train
MSP-PODCAST_1621_0017_0009.wav,N,4.0,4.6,4.4,988,Male,Train
MSP-PODCAST_1629_0028_0004.wav,N,3.8,3.6,4.0,991,Female,Train
MSP-PODCAST_1642_0010.wav,X,4.2,4.4,4.0,1313,Male,Train
MSP-PODCAST_1645_0097.wav,X,5.2,5.2,5.0,886,Female,Train
MSP-PODCAST_1671_0067.wav,H,4.8,5.4,5.4,925,Female,Train
MSP-PODCAST_1682_0049_0007.wav,N,4.2,3.8,3.8,880,Female,Train
MSP-PODCAST_1686_0131_0001.wav,X,3.2,4.2,4.0,933,Male,Train
MSP-PODCAST_1695_0018.wav,N,4.0,3.8,4.6,930,Female,Train
MSP-PODCAST_1700_0298_0008.wav,H,4.545455,4.818182,5.454545,984,Male,Train
MSP-PODCAST_1706_0089_0246.wav,H,4.4,4.6,4.2,1124,Male,Train
MSP-PODCAST_1747_0092.wav,N,4.0,4.0,3.8,1081,Female,Train
MSP-PODCAST_1750_0107.wav,N,3.8,4.2,4.2,1086,Female,Train
MSP-PODCAST_1750_0118.wav,N,2.4,2.6,3.0,1086,Female,Train
MSP-PODCAST_1754_0126.wav,D,4.222222,2.777778,4.222222,1080,Female,Train
MSP-PODCAST_1754_0305.wav,C,4.8,4.0,5.0,1080,Female,Train
MSP-PODCAST_1754_0372.wav,N,3.6,3.8,4.2,1080,Female,Train
MSP-PODCAST_1755_0078.wav,N,4.0,3.8,4.6,1080,Female,Train
MSP-PODCAST_1755_0143.wav,N,4.0,4.0,4.0,1080,Female,Train
MSP-PODCAST_1755_0170.wav,X,4.2,3.2,4.8,1080,Female,Train
MSP-PODCAST_1755_0254.wav,N,4.0,4.0,4.4,1080,Female,Train
MSP-PODCAST_1755_0521.wav,N,4.6,4.4,4.8,1080,Female,Train
MSP-PODCAST_2350_0132.wav,N,4.8,3.4,4.6,1245,Female,Train
MSP-PODCAST_2350_0633.wav,N,4.2,3.4,4.4,1245,Female,Train
MSP-PODCAST_2350_0959.wav,N,4.8,3.0,4.6,1245,Female,Train
MSP-PODCAST_2392_0645.wav,X,3.0,5.0,3.0,480,Male,Train
MSP-PODCAST_0271_0039.wav,N,4.8,4.6,5.0,91,Male,Train
MSP-PODCAST_0040_0364.wav,H,4.8,5.4,5.4,424,Female,Train
MSP-PODCAST_0061_0151.wav,N,3.0,4.2,4.2,48,Male,Train
MSP-PODCAST_0355_0258.wav,X,4.4,3.0,4.6,417,Male,Train
MSP-PODCAST_0374_0253.wav,N,4.2,4.2,4.0,469,Male,Train
MSP-PODCAST_0377_0278.wav,N,4.2,4.8,4.4,469,Male,Train
MSP-PODCAST_0377_0456.wav,N,4.2,2.8,3.4,469,Male,Train
MSP-PODCAST_0422_0284_0002.wav,C,5.833333,2.666667,5.583333,638,Female,Train
MSP-PODCAST_0471_0409.wav,H,5.545455,4.909091,4.909091,1247,Female,Train
MSP-PODCAST_0553_0352.wav,N,3.2,4.0,4.2,671,Male,Train
MSP-PODCAST_0559_0244.wav,U,3.6,3.4,4.0,588,Female,Train
MSP-PODCAST_0618_0397.wav,N,4.8,4.4,5.0,40,Male,Train
MSP-PODCAST_0645_0699.wav,N,4.2,4.4,4.2,41,Male,Train
MSP-PODCAST_0648_0285.wav,O,4.6,3.6,4.2,1256,Female,Train
MSP-PODCAST_0725_0334.wav,N,4.0,3.2,5.0,426,Male,Train
MSP-PODCAST_0743_0083.wav,A,4.6,3.8,5.0,236,Female,Train
MSP-PODCAST_0760_0194.wav,A,4.0,2.6,5.0,211,Male,Train
MSP-PODCAST_0800_0027.wav,O,3.8,4.2,3.8,245,Male,Train
MSP-PODCAST_0052_0237.wav,N,4.4,3.8,4.0,670,Male,Train
MSP-PODCAST_0125_0024.wav,X,5.5,4.583333,5.583333,284,Female,Train
MSP-PODCAST_0252_0037.wav,C,4.8,3.2,5.2,15,Male,Train
MSP-PODCAST_0334_0389.wav,N,3.0,3.8,3.6,662,Male,Train
MSP-PODCAST_0334_0487.wav,N,3.6,3.8,3.6,663,Female,Train
MSP-PODCAST_0398_0138.wav,N,3.6,4.0,3.6,1246,Male,Train
MSP-PODCAST_0415_0720.wav,N,4.4,3.4,4.6,41,Male,Train
MSP-PODCAST_0545_0121.wav,N,4.0,4.2,3.8,227,Male,Train
MSP-PODCAST_0746_0109_0002.wav,N,2.0,3.5,2.833333,366,Female,Train
MSP-PODCAST_0804_0707.wav,N,4.833333,4.0,5.166667,266,Male,Train
MSP-PODCAST_0809_0719.wav,H,4.0,5.333333,4.5,1264,Female,Train
MSP-PODCAST_0852_0038_0005.wav,N,2.8,4.2,4.0,301,Male,Train
MSP-PODCAST_0103_0705_0005.wav,H,4.727273,5.363636,4.545455,275,Male,Train
MSP-PODCAST_0269_0140_0001.wav,N,3.8,3.8,4.0,111,Male,Train
MSP-PODCAST_0269_0253_0001.wav,H,4.6,5.0,4.2,77,Male,Train
MSP-PODCAST_0269_0287_0005.wav,N,4.6,5.0,4.8,77,Male,Train
MSP-PODCAST_0269_0436_0007.wav,N,4.0,4.6,3.6,78,Male,Train
MSP-PODCAST_0269_0516_0002.wav,N,4.4,4.4,3.8,78,Male,Train
MSP-PODCAST_0345_0335.wav,N,4.2,4.0,4.6,390,Male,Train
MSP-PODCAST_0345_0389.wav,N,4.8,4.2,4.4,391,Male,Train
MSP-PODCAST_0551_0092_0004.wav,N,4.2,4.2,4.8,215,Male,Train
MSP-PODCAST_0551_0146_0005.wav,N,4.4,3.8,4.8,215,Male,Train
MSP-PODCAST_0551_0153_0005.wav,C,4.6,3.0,5.0,215,Male,Train
MSP-PODCAST_0551_0166_0004.wav,X,4.6,3.6,5.0,217,Male,Train
MSP-PODCAST_0551_0210_0012.wav,C,4.75,3.416667,4.666667,215,Male,Train
MSP-PODCAST_0551_0232_0001.wav,N,4.4,4.2,4.4,215,Male,Train
MSP-PODCAST_0657_0097_0002.wav,N,4.0,4.6,5.4,223,Female,Train
MSP-PODCAST_0657_0426_0004.wav,N,3.8,4.4,4.0,277,Female,Train
MSP-PODCAST_0672_0563_0003.wav,H,4.909091,5.363636,5.181818,278,Female,Train
MSP-PODCAST_0757_0017.wav,H,5.2,4.6,4.4,1261,Female,Train
MSP-PODCAST_0785_0118.wav,N,3.6,4.0,3.8,371,Female,Train
MSP-PODCAST_0041_0055.wav,X,5.411765,2.823529,4.647059,40,Male,Train
MSP-PODCAST_0084_0209.wav,H,5.25,4.95,5.05,529,Male,Train
MSP-PODCAST_0091_0016.wav,D,4.823529,3.176471,4.941176,656,Female,Train
MSP-PODCAST_0116_0569.wav,U,5.5,2.5,5.222222,137,Female,Train
MSP-PODCAST_0187_0438.wav,H,5.5,5.8125,5.0625,122,Male,Train
MSP-PODCAST_0268_0771.wav,H,5.705882,5.823529,5.470588,78,Male,Train
MSP-PODCAST_0306_0307.wav,X,4.944444,5.0,4.277778,399,Male,Train
MSP-PODCAST_0308_0598.wav,H,6.352941,5.0,5.470588,1245,Female,Train
MSP-PODCAST_0363_0131.wav,C,5.277778,2.777778,5.333333,139,Male,Train
MSP-PODCAST_0380_0227_0004.wav,D,4.2,2.6,4.4,182,Male,Train
MSP-PODCAST_0414_0089.wav,A,5.888889,2.555556,5.722222,40,Male,Train
MSP-PODCAST_0418_0123_0004.wav,H,5.416667,5.75,5.166667,40,Male,Train
MSP-PODCAST_0418_0718.wav,A,5.125,3.125,5.125,72,Male,Train
MSP-PODCAST_0422_0206_0013.wav,H,4.4,4.6,4.4,41,Male,Train
MSP-PODCAST_0435_0317.wav,U,5.352941,3.529412,5.294118,638,Female,Train
MSP-PODCAST_0442_0379.wav,X,5.3125,2.9375,5.125,382,Female,Train
MSP-PODCAST_0468_0360.wav,D,5.75,2.625,5.5,40,Male,Train
MSP-PODCAST_0468_0704.wav,A,5.631579,2.368421,5.526316,41,Male,Train
MSP-PODCAST_0482_0130.wav,H,5.555556,6.222222,5.277778,1247,Female,Train
MSP-PODCAST_0492_0680.wav,H,6.058824,5.941176,5.647059,1247,Female,Train
MSP-PODCAST_0533_0184.wav,D,4.941176,2.705882,4.352941,71,Male,Train
MSP-PODCAST_0533_1059.wav,N,4.647059,4.529412,4.529412,70,Male,Train
MSP-PODCAST_0539_0709.wav,U,5.647059,4.882353,5.176471,676,Male,Train
MSP-PODCAST_0546_0176.wav,A,6.0,2.0,5.466667,228,Male,Train
MSP-PODCAST_0547_0035.wav,C,5.764706,2.764706,5.294118,139,Male,Train
MSP-PODCAST_0728_0042.wav,N,3.2,3.8,3.8,161,Female,Train
MSP-PODCAST_0728_0291.wav,H,4.6,6.0,5.2,161,Female,Train
MSP-PODCAST_0729_0294_0003.wav,D,5.285714,3.714286,5.357143,154,Female,Train
MSP-PODCAST_0732_0494.wav,N,4.6,4.0,4.6,234,Female,Train
MSP-PODCAST_0738_0212.wav,D,3.6,2.4,4.1,247,Female,Train
MSP-PODCAST_0741_0194_0002.wav,X,3.6,3.8,4.0,157,Female,Train
MSP-PODCAST_0745_0100_0001.wav,N,3.8,4.4,4.2,238,Female,Train
MSP-PODCAST_0748_0348.wav,N,3.2,3.8,4.0,246,Female,Train
MSP-PODCAST_0748_0411_0005.wav,N,3.4,3.2,3.8,246,Female,Train
MSP-PODCAST_0752_0268.wav,N,4.0,3.8,4.2,354,Male,Train
MSP-PODCAST_0756_0107.wav,N,5.4,4.4,5.6,243,Male,Train
MSP-PODCAST_0756_0137.wav,N,5.0,3.4,5.2,243,Male,Train
MSP-PODCAST_0758_0046.wav,N,4.0,4.0,4.6,107,Female,Train
MSP-PODCAST_0760_0075.wav,N,3.0,3.2,5.2,211,Male,Train
MSP-PODCAST_0768_0157.wav,C,5.6,3.6,5.4,251,Male,Train
MSP-PODCAST_0771_0257.wav,N,3.0,4.2,4.0,145,Female,Train
MSP-PODCAST_0787_0198.wav,N,3.6,3.2,4.4,145,Female,Train
MSP-PODCAST_0791_0284.wav,N,4.4,3.6,4.0,215,Male,Train
MSP-PODCAST_0798_0154.wav,N,4.4,4.4,4.4,262,Female,Train
MSP-PODCAST_0041_0057.wav,D,6.2,2.2,5.95,40,Male,Train
MSP-PODCAST_0288_0187.wav,N,4.2,4.8,4.2,126,Male,Train
MSP-PODCAST_0288_0355.wav,H,5.0,5.0,4.666667,123,Male,Train
MSP-PODCAST_0288_0495.wav,H,4.4,5.4,4.8,123,Male,Train
MSP-PODCAST_0439_2212.wav,H,6.277778,5.833333,5.722222,70,Male,Train
MSP-PODCAST_0554_0133.wav,N,3.8,3.4,3.8,450,Male,Train
MSP-PODCAST_0555_0173.wav,N,4.4,3.8,4.4,222,Male,Train
MSP-PODCAST_0563_0068.wav,N,4.0,3.2,3.6,253,Male,Train
MSP-PODCAST_0563_0083.wav,N,2.75,4.166667,3.666667,253,Male,Train
MSP-PODCAST_0041_0218.wav,D,5.235294,2.647059,5.176471,40,Male,Train
MSP-PODCAST_0286_0307.wav,C,4.0,3.8,5.0,75,Male,Train
MSP-PODCAST_0286_0560.wav,D,3.142857,2.714286,3.857143,75,Male,Train
MSP-PODCAST_0286_0796.wav,A,6.6,3.4,6.6,76,Male,Train
MSP-PODCAST_0286_0929.wav,X,3.4,3.2,4.2,75,Male,Train
MSP-PODCAST_0320_0022.wav,N,2.2,4.0,2.8,520,Male,Train
MSP-PODCAST_0320_0068.wav,N,2.6,4.4,2.8,520,Male,Train
MSP-PODCAST_0320_0160.wav,N,2.8,4.0,3.2,520,Male,Train
MSP-PODCAST_0373_0162.wav,N,2.6875,4.0,2.625,1246,Male,Train
MSP-PODCAST_0396_0270.wav,D,4.611111,2.055556,5.611111,1246,Male,Train
MSP-PODCAST_0434_0067.wav,N,3.2,4.2,3.4,142,Male,Train
MSP-PODCAST_0434_0827.wav,N,3.4,4.2,2.8,140,Male,Train
MSP-PODCAST_0422_0250.wav,C,5.733333,3.333333,4.933333,40,Male,Train
MSP-PODCAST_1421_0115_0006.wav,N,5.083333,4.5,5.083333,783,Male,Train
MSP-PODCAST_1423_0037_0001.wav,N,2.8,4.0,3.0,1667,Male,Train
MSP-PODCAST_1429_0126_0003.wav,H,4.4,5.0,4.6,1667,Male,Train
MSP-PODCAST_1431_0003_0005.wav,N,4.0,4.2,5.6,1438,Male,Train
MSP-PODCAST_1445_0047_0011.wav,N,3.2,4.6,3.8,1438,Male,Train
MSP-PODCAST_1451_0079_0004.wav,X,4.0,4.2,5.2,770,Female,Train
MSP-PODCAST_1451_0096_0002.wav,S,2.8,3.2,3.8,768,Female,Train
MSP-PODCAST_1452_0013_0002.wav,H,6.4,3.8,5.8,1438,Male,Train
MSP-PODCAST_1614_0002_0067.wav,N,3.4,4.2,4.2,945,Female,Train
MSP-PODCAST_1630_0041_0002.wav,N,4.2,3.4,3.8,997,Male,Train
MSP-PODCAST_1648_0051.wav,N,3.4,4.0,4.4,901,Female,Train
MSP-PODCAST_1655_0140_0073.wav,X,3.8,3.4,4.2,870,Male,Train
MSP-PODCAST_1656_0064_0088.wav,X,6.2,3.6,5.6,877,Male,Train
MSP-PODCAST_1687_0200_0001.wav,H,4.4,5.4,4.0,880,Female,Train
MSP-PODCAST_1688_0079.wav,N,4.6,3.8,5.2,972,Male,Train
MSP-PODCAST_1760_0109.wav,H,4.8,5.4,5.4,1094,Male,Train
MSP-PODCAST_2348_0452.wav,N,4.6,3.2,4.2,1248,Female,Train
MSP-PODCAST_2351_0613.wav,N,4.4,3.4,4.4,1247,Female,Train
MSP-PODCAST_2392_0275.wav,N,4.0,5.0,4.0,480,Male,Train
MSP-PODCAST_0041_0486.wav,S,3.117647,3.058824,4.058824,207,Female,Train
MSP-PODCAST_0115_0033.wav,U,5.052632,5.526316,4.842105,40,Male,Train
MSP-PODCAST_0195_0457.wav,H,5.6875,5.25,4.9375,86,Male,Train
MSP-PODCAST_0415_0267.wav,H,4.882353,5.117647,4.647059,136,Female,Train
MSP-PODCAST_0418_0321.wav,A,6.333333,2.944444,6.0,135,Male,Train
MSP-PODCAST_0435_0134.wav,H,5.176471,5.470588,5.117647,1392,Female,Train
MSP-PODCAST_0546_0475.wav,H,6.421053,5.157895,6.0,228,Male,Train
MSP-PODCAST_2336_2057.wav,N,3.0,4.0,5.0,1296,Female,Train
MSP-PODCAST_2350_0130.wav,A,6.4,1.6,6.0,1245,Female,Train
MSP-PODCAST_2350_0562.wav,A,6.4,1.0,6.0,1245,Female,Train
MSP-PODCAST_2359_0026.wav,N,4.0,3.0,4.0,1294,Female,Train
MSP-PODCAST_0042_0100.wav,A,5.692308,3.307692,5.692308,40,Male,Train
MSP-PODCAST_0109_0501.wav,C,5.0,3.416667,5.083333,135,Male,Train
MSP-PODCAST_0109_0696.wav,X,4.75,3.25,5.25,135,Male,Train
MSP-PODCAST_0287_0021.wav,H,6.083333,5.75,5.833333,123,Male,Train
MSP-PODCAST_0396_2384_0006.wav,A,5.583333,2.5,5.5,1246,Male,Train
MSP-PODCAST_0567_0189.wav,A,6.071429,2.357143,5.642857,139,Male,Train
MSP-PODCAST_0662_0667.wav,A,6.307692,2.153846,6.0,171,Male,Train
MSP-PODCAST_0720_0096_0001.wav,H,5.818182,5.909091,5.272727,265,Female,Train
MSP-PODCAST_0746_0095.wav,S,2.0,3.0,2.9,366,Female,Train
MSP-PODCAST_0783_0013.wav,H,4.923077,5.230769,4.923077,374,Female,Train
MSP-PODCAST_0792_0335.wav,A,6.166667,2.333333,5.833333,40,Male,Train
MSP-PODCAST_1903_0018.wav,H,4.285714,4.857143,5.428571,1167,Female,Train
MSP-PODCAST_1904_0047.wav,H,5.25,5.875,5.125,1167,Female,Train
MSP-PODCAST_1908_0044.wav,N,4.857143,4.571429,4.857143,40,Male,Train
MSP-PODCAST_1908_0210.wav,N,5.0,5.0,4.8,1142,Female,Train
MSP-PODCAST_1908_0232.wav,N,4.875,4.5,4.125,1142,Female,Train
